Water Name,County,Species,Quantity,Ave Length,Date
LINDA L LF-36,DUCHESNE,BROOK TROUT,402,2.65,07/15/2005 12:00:00 AM
LITTLE BLUE,SANPETE,BROOK TROUT,151,3.12,08/04/2005 12:00:00 AM
LITTLE BRUSH CR,UINTAH,RAINBOW,234,9.869999999999999,06/27/2005 12:00:00 AM
LITTLE BRUSH CR,UINTAH,RAINBOW,232,9.9,07/21/2005 12:00:00 AM
LITTLE CR RES,RICH,RAINBOW,2218,9.82,05/13/2005 12:00:00 AM
LITTLE CR RES,RICH,RAINBOW,2218,9.82,05/13/2005 12:00:00 AM
LITTLE CR RES,RICH,RAINBOW,2218,9.82,05/13/2005 12:00:00 AM
LITTLE DELL RES,SALT LAKE,CUTTHROAT,10454,5.48,05/31/2005 12:00:00 AM
LITTLE DELL RES,SALT LAKE,CUTTHROAT,15021,1.91,10/21/2005 12:00:00 AM
LITTLE HIDDEN L W-21,SUMMIT,BROOK TROUT,1005,2.65,07/13/2005 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,481,15,10/20/2005 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,564,13.85,10/20/2005 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,419,13.85,10/20/2005 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,185,15,10/20/2005 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,602,13.85,10/20/2005 12:00:00 AM
LITTLE RES,BEAVER,BROWN TROUT,508,4.78,06/01/2005 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,1823,9.34,06/01/2005 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,1822,10.29,06/23/2005 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,603,9.98,07/11/2005 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,1214,10.39,08/03/2005 12:00:00 AM
LLOYDS L,SAN JUAN,RAINBOW,7392,5,06/10/2005 12:00:00 AM
LLOYDS L,SAN JUAN,RAINBOW,6688,5,06/14/2005 12:00:00 AM
LOG POND #1,SANPETE,BROOK TROUT,100,3.12,08/04/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,703,10.14,05/24/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,780,10.14,05/24/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,468,10.14,05/24/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,253,9.210000000000001,05/24/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,157,9.210000000000001,05/24/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,254,9.119999999999999,06/08/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,155,9.119999999999999,06/08/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,467,10.28,06/09/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,702,10.28,06/09/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,780,10.28,06/09/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,467,10.28,06/14/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,702,10.28,06/14/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,780,10.28,06/14/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,505,9.119999999999999,06/15/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,314,9.119999999999999,06/15/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,469,10.28,06/16/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1403,10.28,06/16/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,469,10.96,06/29/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,701,10.96,06/30/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,253,9.210000000000001,06/30/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,157,9.210000000000001,06/30/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,781,10.96,06/30/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,234,10.96,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,507,10.96,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,467,10.96,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,507,10.96,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,234,10.96,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,211,9.210000000000001,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,211,9.210000000000001,07/13/2005 12:00:00 AM
LOGAN R,CACHE,BROWN TROUT,11001,5.17,07/13/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,201,9.41,07/20/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,300,9.41,07/20/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,720,10.96,07/21/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,458,10.96,07/21/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,800,10.96,07/22/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,396,9.24,08/03/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,396,9.24,08/03/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,499,11.6,08/04/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,499,11.6,08/04/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,499,11.6,08/04/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,512,11.6,08/11/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,283,9.31,08/12/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,450,11.6,08/12/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1048,11.6,08/12/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,155,9.31,08/12/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,699,11.6,08/25/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,301,11.6,08/25/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,900,11.6,08/26/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1280,11.6,08/26/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,482,11.6,08/29/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,800,11.6,08/29/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,800,11.6,08/30/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,482,11.6,08/30/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW,560,11.6,09/09/2005 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,875,10,09/09/2005 12:00:00 AM
LOGGER L,SANPETE,RAINBOW,1002,10.96,07/12/2005 12:00:00 AM
LONG PARK RES,DAGGETT,RAINBOW,7511,5.29,06/08/2005 12:00:00 AM
LONG PARK RES,DAGGETT,RAINBOW,7494,5.29,06/08/2005 12:00:00 AM
LONG PARK RES,DAGGETT,RAINBOW,7511,5.29,06/08/2005 12:00:00 AM
LONG PARK RES,DAGGETT,RAINBOW,7494,5.29,06/08/2005 12:00:00 AM
LONG WILLOW BOTTOMS,GARFIELD,CUTTHROAT,100,7.06,07/18/2005 12:00:00 AM
LONG WILLOW BOTTOMS,GARFIELD,TIGER TROUT,200,3.84,07/18/2005 12:00:00 AM
LONG WILLOW BOTTOMS,GARFIELD,CUTTHROAT,500,1.94,10/04/2005 12:00:00 AM
LOST CR,MORGAN,RAINBOW,389,9.65,06/06/2005 12:00:00 AM
LOST CR,MORGAN,RAINBOW,390,9.869999999999999,06/27/2005 12:00:00 AM
LOST CR RES,MORGAN,CUTTHROAT,28132,6.51,05/03/2005 12:00:00 AM
LOST CR RES,MORGAN,CUTTHROAT,5930,6.25,05/05/2005 12:00:00 AM
LOST CR RES,MORGAN,CUTTHROAT,5945,5.62,05/06/2005 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,12353,9.36,05/23/2005 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,12658,9.36,05/23/2005 12:00:00 AM
LOST L A-59,SUMMIT,RAINBOW,1613,10.52,06/21/2005 12:00:00 AM
LOST L A-59,SUMMIT,RAINBOW,736,10.28,06/24/2005 12:00:00 AM
LOST L A-59,SUMMIT,BROOK TROUT,4095,2.88,08/16/2005 12:00:00 AM
LOST L(GOVERNMNT)NBS,WAYNE,BROOK TROUT,504,2.34,07/10/2005 12:00:00 AM
LOVENIA L W-23,SUMMIT,BROOK TROUT,295,2.65,07/13/2005 12:00:00 AM
LOWER WPA,SANPETE,BROOK TROUT,302,3.12,08/04/2005 12:00:00 AM
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1084,9.65,06/07/2005 12:00:00 AM
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,950,10.77,07/15/2005 12:00:00 AM
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,1050,2.88,08/16/2005 12:00:00 AM
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,584,9.65,06/07/2005 12:00:00 AM
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1050,2.88,08/16/2005 12:00:00 AM
MABA L Z-8,DUCHESNE,BROOK TROUT,603,2.65,07/13/2005 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,398,9.960000000000001,07/21/2005 12:00:00 AM
MAMMOTH CR,GARFIELD,BROWN TROUT,3004,5.39,07/21/2005 12:00:00 AM
MAMMOTH CR,GARFIELD,BROOK TROUT,1003,3.09,08/10/2005 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,383,10.91,08/24/2005 12:00:00 AM
MANNING MEADOW RES,PIUTE,CUTTHROAT,20017,1.79,10/04/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1782,9.18,03/07/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,879,9.48,04/01/2005 12:00:00 AM
MANTUA RES,BOX ELDER,CUTTHROAT,6662,6.25,05/05/2005 12:00:00 AM
MANTUA RES,BOX ELDER,CUTTHROAT,6662,6.25,05/05/2005 12:00:00 AM
MANTUA RES,BOX ELDER,CUTTHROAT,6662,6.25,05/09/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1820,10,05/19/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1820,10,05/19/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1820,10,05/19/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,31218,3.2,06/02/2005 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1952,10.14,10/17/2005 12:00:00 AM
MANTUA RES,BOX ELDER,CUTTHROAT,34987,3.69,11/29/2005 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,782,9.470000000000001,05/23/2005 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,781,10.29,06/23/2005 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,781,10.15,07/19/2005 12:00:00 AM
MAPLE L,UTAH,RAINBOW,1001,10.28,05/27/2005 12:00:00 AM
MAPLE L,UTAH,RAINBOW,506,10.28,06/08/2005 12:00:00 AM
MAPLE L,UTAH,RAINBOW,499,10.28,06/14/2005 12:00:00 AM
MAPLE L,UTAH,BROOK TROUT,2499,2.28,06/17/2005 12:00:00 AM
MAPLE L,UTAH,RAINBOW,506,10.28,06/23/2005 12:00:00 AM
MAPLE L,UTAH,RAINBOW,500,10.77,06/30/2005 12:00:00 AM
MAPLE L,UTAH,RAINBOW,504,10.96,07/07/2005 12:00:00 AM
MARSELL L X-11,DUCHESNE,CUTTHROAT,3230,3.06,09/28/2005 12:00:00 AM
MARSH L G-19,SUMMIT,RAINBOW,3122,9.529999999999999,05/24/2005 12:00:00 AM
MARSHALL L Z-11,DUCHESNE,BROOK TROUT,1796,2.65,07/13/2005 12:00:00 AM
MARY L,SALT LAKE,BROOK TROUT,5012,2.65,07/19/2005 12:00:00 AM
MARYS L,SANPETE,RAINBOW,938,10.28,06/07/2005 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,50018,3.04,06/06/2005 12:00:00 AM
MAYBEY POND,DAVIS,BASS LARGEMOUTH,500,3.67,03/22/2005 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,999,9.31,04/05/2005 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,1000,9.31,04/18/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,825,14.94,05/13/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.88,05/26/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.88,06/10/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,125,17.88,06/23/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,375,15.62,07/07/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,375,14.94,07/18/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,750,15.62,08/01/2005 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,500,17.88,08/15/2005 12:00:00 AM
MAYOR'S POND,BOX ELDER,RAINBOW,499,9.31,04/04/2005 12:00:00 AM
MAYOR'S POND,BOX ELDER,RAINBOW,499,9.31,04/18/2005 12:00:00 AM
MAYOR'S POND,BOX ELDER,RAINBOW,500,10,05/17/2005 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,402,10.28,05/27/2005 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,306,10.28,06/14/2005 12:00:00 AM
MCCLELLAN RES,UTAH,BROOK TROUT,2016,2.28,06/17/2005 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,300,10.77,06/30/2005 12:00:00 AM
MCGATH LAKE GT,GARFIELD,BROOK TROUT,6014,2.34,07/10/2005 12:00:00 AM
MEADOW CRK P,WEBER,BASS LARGEMOUTH,500,3.67,03/22/2005 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1001,9.31,04/04/2005 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1000,9.31,04/18/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,863,14.94,05/13/2005 12:00:00 AM
MEADOW CRK P,WEBER,SUNFISH BLUEGILL,400,6.3,05/24/2005 12:00:00 AM
MEADOW CRK P,WEBER,BASS LARGEMOUTH,25,6.79,05/24/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,625,17.88,05/26/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,375,17.88,06/10/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,375,17.88,06/23/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,375,15.62,07/07/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,375,14.94,07/18/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,750,15.62,08/01/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,500,17.88,08/15/2005 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,750,15.62,08/29/2005 12:00:00 AM
MEADOW CRK P,WEBER,PERCH YELLOW,150,7.94,09/06/2005 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,650,12.44,10/13/2005 12:00:00 AM
MEADOW CRK P,WEBER,BROOK TROUT,473,12.28,12/12/2005 12:00:00 AM
MEADOW CRK P,WEBER,LAKE TROUT,340,10.56,12/12/2005 12:00:00 AM
MEADOW CRK P,WEBER,BROOK TROUT,324,12.28,12/12/2005 12:00:00 AM
MEDICINE L,SAN JUAN,RAINBOW,631,10.29,07/07/2005 12:00:00 AM
MEEKS L TLM,SEVIER,BROOK TROUT,504,2.34,07/10/2005 12:00:00 AM
MEEKS L TLM,SEVIER,CUTTHROAT,5010,1.77,10/05/2005 12:00:00 AM
MEER L,BEAVER,RAINBOW,197,10,06/25/2005 12:00:00 AM
MERCHANT VALLEY RES,BEAVER,RAINBOW,780,10,06/25/2005 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,466,8.84,03/29/2005 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,340,9.14,04/12/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,375,14.94,05/13/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BASS LARGEMOUTH,12,6.79,05/24/2005 12:00:00 AM
MIDAS POND,SALT LAKE,SUNFISH BLUEGILL,200,6.3,05/24/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,250,17.88,05/26/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,250,17.88,06/10/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,250,17.88,06/23/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,563,15.62,07/07/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,375,14.94,07/18/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,375,15.62,08/01/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,250,17.88,08/15/2005 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,375,15.62,08/29/2005 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,298,10.050000000000001,10/05/2005 12:00:00 AM
MIDAS POND,SALT LAKE,LAKE TROUT,443,6.09,12/21/2005 12:00:00 AM
MILK L Y-25,DUCHESNE,BROOK TROUT,1755,2.65,07/15/2005 12:00:00 AM
MILL CR,SALT LAKE,RAINBOW,101,9.539999999999999,07/17/2005 12:00:00 AM
MILL CR,GRAND,BROWN TROUT,4016,5.39,07/22/2005 12:00:00 AM
MILL CYN,WASHINGTON,CUTTHROAT,59,7.09,11/17/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,BROOK TROUT,10080,2.28,06/22/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,701,11.6,06/22/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,1010,10.25,06/22/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,1001,9.869999999999999,06/27/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,504,11.6,06/27/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,1001,10.31,07/05/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,501,11.6,07/05/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,501,11.6,07/12/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,500,10.77,07/12/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,500,10,07/20/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,501,11.6,07/20/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,500,12.02,07/27/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,500,10.44,07/27/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,501,12.57,08/03/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,500,10.39,08/03/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW ALBINO,501,12.57,08/10/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,698,10.39,08/10/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,TIGER TROUT,5040,4.07,08/12/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,600,10.39,08/18/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,1090,10.14,09/01/2005 12:00:00 AM
MILL HOLLOW RES,WASATCH,RAINBOW,1472,11.08,09/19/2005 12:00:00 AM
MILL MEADOW RES,SEVIER,RAINBOW,5002,7.44,04/20/2005 12:00:00 AM
MILL MEADOW RES,SEVIER,RAINBOW,5039,6.93,04/20/2005 12:00:00 AM
MILL MEADOW RES,SEVIER,TIGER TROUT,2000,3.84,07/11/2005 12:00:00 AM
MILL MEADOW RES,SEVIER,SPLAKE,3058,4.71,09/20/2005 12:00:00 AM
MILLER L BTN,WAYNE,RAINBOW,587,10.43,06/30/2005 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,950,10.28,06/06/2005 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,500,10.77,06/29/2005 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,501,12.77,07/20/2005 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,10004,4.33,08/08/2005 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,10004,4.33,08/08/2005 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,9983,4.5,04/18/2005 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,10010,4.5,04/18/2005 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,11804,4.65,05/12/2005 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,8190,3.95,08/12/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,CUTTHROAT,3664,8.460000000000001,05/16/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,CUTTHROAT,3045,8.460000000000001,05/16/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,CUTTHROAT,3767,8.460000000000001,05/16/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,392,10.42,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,531,10.63,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,927,10.63,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,1620,10.63,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,1620,10.63,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,1620,10.63,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,1620,10.63,05/25/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,BASS SMALLMOUTH,132,11.26,05/26/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,BASS SMALLMOUTH,6000,1.36,07/14/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,9990,3.8,07/15/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,10170,3.83,07/15/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,2948,8.6,10/14/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,2948,8.6,10/14/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,2948,8.6,10/14/2005 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,2869,8.6,10/14/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1014,9.869999999999999,06/28/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,504,11.6,06/28/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,499,11.6,07/06/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,999,10.36,07/06/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1002,10.24,07/11/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,498,11.6,07/12/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,9.9,07/20/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1008,10.44,07/26/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,12.02,07/26/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,10.39,08/02/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1002,10.39,08/08/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,501,12.57,08/08/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,999,10.39,08/15/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,BROOK TROUT,7875,2.88,08/16/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1501,10.42,08/23/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1519,10.14,08/31/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1472,11.08,09/07/2005 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,227,12.57,09/07/2005 12:00:00 AM
MONA SPR,JUAB,CHUB,15000,1.19,10/20/2005 12:00:00 AM
MONTICELLO L,SAN JUAN,RAINBOW,2000,9.06,06/02/2005 12:00:00 AM
MONTICELLO L,SAN JUAN,TIGER TROUT,2000,3.84,07/13/2005 12:00:00 AM
MONTICELLO L,SAN JUAN,RAINBOW,1750,9.960000000000001,07/14/2005 12:00:00 AM
MOON L,DUCHESNE,RAINBOW,1973,9.539999999999999,06/08/2005 12:00:00 AM
MOON L,DUCHESNE,RAINBOW,1898,9.869999999999999,06/28/2005 12:00:00 AM
MOON L,DUCHESNE,RAINBOW,1897,9.9,07/19/2005 12:00:00 AM
MOON L,DUCHESNE,TIGER TROUT,10075,4.43,08/18/2005 12:00:00 AM
MOOSE POND,DAGGETT,RAINBOW,353,9.65,06/07/2005 12:00:00 AM
MOOSE POND,DAGGETT,RAINBOW,352,10.44,06/27/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.36,07/06/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,11.6,07/06/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,10.24,07/11/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,251,11.6,07/12/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,400,10,07/19/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,400,10.44,07/26/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,251,12.02,07/27/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,401,10.39,08/02/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,399,10.39,08/08/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,251,12.57,08/09/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,400,10.42,08/16/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.42,08/23/2005 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,502,10.3,08/29/2005 12:00:00 AM
