POTTERS NO 1,EMERY,RAINBOW,800,10.33,08/15/2003
POTTERS NO 1,EMERY,RAINBOW,450,9.44,08/29/2003
POTTERS NO 2,EMERY,RAINBOW,1001,10.02,06/02/2003
POTTERS NO 2,EMERY,RAINBOW,800,8.94,06/19/2003
POTTERS NO 2,EMERY,RAINBOW,806,8.94,06/27/2003
POTTERS NO 2,EMERY,RAINBOW,800,8.55,07/16/2003
POTTERS NO 2,EMERY,RAINBOW,798,8.21,07/22/2003
POTTERS NO 2,EMERY,RAINBOW,800,10.33,08/15/2003
POTTERS NO 2,EMERY,RAINBOW,450,9.44,08/29/2003
PRICE R,CARBON,TIGER TROUT,2025,3.99,08/07/2003
PRICE R,CARBON,TIGER TROUT,2925,3.99,08/07/2003
PRICE R,UTAH,BROWN TROUT,5022,3.14,08/26/2003
PRICE R(LWR FISH CR),UTAH,BROWN TROUT,8019,3.14,08/26/2003
PRICE R(LWR FISH CR),CARBON,BROWN TROUT,16038,3.14,08/26/2003
PROVIDENCE CR,CACHE,BROWN TROUT,1080,3.03,08/15/2003
PROVO R,WASATCH,CUTTHROAT,5110,7.15,06/04/2003
PROVO R,UTAH,CUTTHROAT,5110,7.15,06/04/2003
PROVO R,SUMMIT,RAINBOW,249,9.52,06/10/2003
PROVO R,SUMMIT,RAINBOW,249,9.52,06/10/2003
PROVO R,SUMMIT,RAINBOW,252,9.87,06/16/2003
PROVO R,SUMMIT,RAINBOW,252,9.87,06/16/2003
PROVO R,SUMMIT,RAINBOW,249,9.52,07/01/2003
PROVO R,SUMMIT,RAINBOW,249,9.52,07/01/2003
PROVO R,SUMMIT,RAINBOW,249,9.63,07/15/2003
PROVO R,SUMMIT,RAINBOW,249,9.63,07/15/2003
PUFFER L,BEAVER,RAINBOW,1501,9.91,06/09/2003
PUFFER L,BEAVER,RAINBOW,1820,9.63,06/17/2003
PUFFER L,BEAVER,RAINBOW,1724,10.39,07/01/2003
PUFFER L,BEAVER,RAINBOW,1000,10.17,07/29/2003
PUFFER L,BEAVER,BROOK TROUT,2500,2.92,07/31/2003
PURPLE L GT,GARFIELD,BROOK TROUT,500,2.62,07/06/2003
PYRAMID L Z-17,DUCHESNE,BROOK TROUT,1501,2.62,06/30/2003
QUAIL CR RES,WASHINGTON,RAINBOW,305,14.22,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW ALBINO,91,18.12,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW ALBINO,200,13.57,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW,252,16.47,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW,264,16.47,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW,305,14.22,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW ALBINO,200,13.57,01/29/2003
QUAIL CR RES,WASHINGTON,RAINBOW,1950,8.62,04/01/2003
QUAIL CR RES,WASHINGTON,RAINBOW,2106,8.62,04/01/2003
QUAIL CR RES,WASHINGTON,RAINBOW,1950,8.62,04/01/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4920,7.05,11/18/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4305,7.05,11/18/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4305,7.05,11/18/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4305,7.05,11/18/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4583,6.92,11/20/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4583,6.92,11/20/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4583,6.92,11/20/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4583,6.92,11/20/2003
QUAIL CR RES,WASHINGTON,RAINBOW,5360,6.96,11/21/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4562,6.96,11/21/2003
QUAIL CR RES,WASHINGTON,RAINBOW,4562,6.96,11/21/2003
QUARTER CORNER LG103,SUMMIT,RAINBOW,1200,10.14,05/28/2003
RAFT L BTN,WAYNE,BROOK TROUT,500,2.62,07/06/2003
RAFT L BTN,WAYNE,GRAYLING ARCTIC,492,0.89,08/05/2003
RAINBOW L U-33,DUCHESNE,BROOK TROUT,3499,2.49,07/02/2003
RAINBOW RES,TOOELE,RAINBOW,516,9.53,04/24/2003
RAINBOW RES,TOOELE,RAINBOW,502,9.5,05/15/2003
RAINBOW RES,TOOELE,RAINBOW,502,9.5,05/28/2003
RAINBOW RES,TOOELE,RAINBOW,500,9.42,06/05/2003
RAINBOW RES,TOOELE,RAINBOW,500,10.52,06/19/2003
RAINBOW RES,TOOELE,RAINBOW,499,10.28,07/01/2003
RAINBOW RES,TOOELE,RAINBOW,482,10.74,07/16/2003
RASMUSSEN L NO1 WR35,DUCHESNE,BROOK TROUT,1521,2.48,07/03/2003
RASMUSSEN L NO2 WR36,DUCHESNE,BROOK TROUT,1406,2.48,07/03/2003
RC-36,DUCHESNE,BROOK TROUT,306,2.62,06/30/2003
RED CR RES,DUCHESNE,RAINBOW,334,9.53,05/19/2003
RED CR RES,DUCHESNE,RAINBOW,14986,3.49,06/03/2003
RED CR RES,DUCHESNE,RAINBOW,333,9.87,06/27/2003
RED CR RES,DUCHESNE,RAINBOW,205,8.14,08/05/2003
RED CR RES,DUCHESNE,RAINBOW,150,10.03,08/05/2003
RED FLEET RES,UINTAH,RAINBOW,62239,5.98,10/15/2003
RED L GR-33,DAGGETT,BROOK TROUT,1504,2.48,07/03/2003
"RED PINE L, UPPER",SALT LAKE,CUTTHROAT,1230,2.72,10/03/2003
REX RES,SEVIER,RAINBOW,4019,3.88,04/22/2003
RICHES POND,SANPETE,BROOK TROUT,150,2.98,07/23/2003
RIDGE L BTN,GARFIELD,BROOK TROUT,97,2.62,07/06/2003
RIM L BTS,GARFIELD,BROOK TROUT,306,2.62,07/06/2003
ROB RES EMW,GARFIELD,CUTTHROAT,1010,1.81,10/16/2003
ROCK CLIFF ST PARK,WASATCH,RAINBOW,58,9.52,06/13/2003
ROCK CR,DUCHESNE,RAINBOW,998,9.53,05/20/2003
ROCK CR,DUCHESNE,RAINBOW,1001,9.92,07/01/2003
ROCK CR,DUCHESNE,RAINBOW,430,10.03,07/23/2003
ROCK CR,DUCHESNE,RAINBOW,584,8.14,07/23/2003
ROCK CR,DUCHESNE,RAINBOW,928,11.59,10/22/2003
ROCK CR,DUCHESNE,RAINBOW,1000,11.59,10/23/2003
ROCK L A-10,SUMMIT,BROOK TROUT,806,2.62,06/30/2003
ROCKPORT RES,SUMMIT,RAINBOW,5297,7.2,09/12/2003
ROCKPORT RES,SUMMIT,RAINBOW,5136,7.2,09/12/2003
ROCKPORT RES,SUMMIT,RAINBOW,5136,7.2,09/12/2003
ROCKPORT RES,SUMMIT,RAINBOW,5136,7.2,09/12/2003
ROCKPORT RES,SUMMIT,RAINBOW,4064,7.78,09/16/2003
ROCKPORT RES,SUMMIT,RAINBOW,4064,7.78,09/16/2003
ROCKPORT RES,SUMMIT,RAINBOW,4064,7.78,09/16/2003
ROCKPORT RES,SUMMIT,RAINBOW,4445,7.78,09/16/2003
ROCKPORT RES,SUMMIT,RAINBOW,4257,7.74,09/23/2003
ROCKPORT RES,SUMMIT,RAINBOW,4257,7.74,09/23/2003
ROCKPORT RES,SUMMIT,RAINBOW,4257,7.74,09/23/2003
ROCKPORT RES,SUMMIT,RAINBOW,4257,7.74,09/23/2003
ROCKPORT RES,SUMMIT,RAINBOW,4320,7.93,09/29/2003
ROCKPORT RES,SUMMIT,RAINBOW,4464,7.93,09/29/2003
ROCKPORT RES,SUMMIT,RAINBOW,4320,7.93,09/29/2003
ROCKPORT RES,SUMMIT,RAINBOW,4320,7.93,09/29/2003
ROCKPORT RES,SUMMIT,RAINBOW,2893,8.13,10/06/2003
ROCKPORT RES,SUMMIT,RAINBOW,2893,8.13,10/06/2003
ROUND L NBS,WAYNE,BROOK TROUT,1001,2.62,07/06/2003
ROUND L TLM,WAYNE,RAINBOW,1517,3.5,06/27/2003
ROUND WILLOW BOTTOM,GARFIELD,TIGER TROUT,225,3.36,08/06/2003
ROUND WILLOW BOTTOM,GARFIELD,CUTTHROAT,544,2.08,10/07/2003
ROW L 3 GT,GARFIELD,RAINBOW,501,9.63,06/17/2003
ROW L 7-BANANA-GT,GARFIELD,RAINBOW,501,9.63,06/17/2003
ROW L 7-BANANA-GT,GARFIELD,BROOK TROUT,500,2.62,07/06/2003
ROW L 8 GT,GARFIELD,RAINBOW,202,9.63,06/17/2003
ROW L 8 GT,GARFIELD,BROOK TROUT,250,2.62,07/06/2003
RUDOLPH L NO 1 X-39,DUCHESNE,BROOK TROUT,2196,2.62,06/30/2003
RUTH L BR-40,SUMMIT,BROOK TROUT,500,2.62,07/02/2003
SALEM POND,UTAH,RAINBOW ALBINO,60,18.12,01/22/2003
SALEM POND,UTAH,RAINBOW,502,9.46,03/24/2003
SALEM POND,UTAH,RAINBOW,500,8.49,04/07/2003
SALEM POND,UTAH,RAINBOW,516,9.53,04/22/2003
SALEM POND,UTAH,RAINBOW,499,8.98,05/09/2003
SALEM POND,UTAH,CHANNEL CATFISH,1000,13.57,05/27/2003
SALEM POND,UTAH,CHANNEL CATFISH,1000,13.57,05/27/2003
SALEM POND,UTAH,RAINBOW,502,9.5,05/28/2003
SALEM POND,UTAH,SUNFISH BLUEGILL,992,4.01,06/04/2003
SALEM POND,UTAH,BASS LARGEMOUTH,25,11.67,06/04/2003
SALEM POND,UTAH,RAINBOW,296,16.27,06/20/2003
SALEM POND,UTAH,CHANNEL CATFISH,432,15.87,07/01/2003
SALEM POND,UTAH,CHANNEL CATFISH,432,15.87,07/01/2003
SALEM POND,UTAH,CHANNEL CATFISH,1000,15.87,07/14/2003
SALEM POND,UTAH,CHANNEL CATFISH,300,15.87,07/15/2003
SALEM POND,UTAH,CHANNEL CATFISH,1500,13.87,07/29/2003
SALEM POND,UTAH,CHANNEL CATFISH,1500,13.87,08/12/2003
SALEM POND,UTAH,CHANNEL CATFISH,1875,13.87,08/26/2003
SALEM POND,UTAH,RAINBOW,998,9.59,09/10/2003
SALEM POND,UTAH,CHANNEL CATFISH,1500,13.87,09/22/2003
SALEM POND,UTAH,RAINBOW,499,10.28,09/23/2003
SALEM POND,UTAH,RAINBOW,551,10.28,10/08/2003
SALEM POND,UTAH,RAINBOW,448,10.77,10/23/2003
SALINA RES,SEVIER,RAINBOW,2001,9.52,06/11/2003
"SAND COVE RES, LOWER",WASHINGTON,SUNFISH BLUEGILL,118,8.21,06/03/2003
"SAND COVE RES, UPPER",WASHINGTON,RAINBOW,2496,8.98,05/05/2003
"SAND COVE RES, UPPER",WASHINGTON,SUNFISH BLUEGILL,200,8.16,06/03/2003
SANTAQUIN CR,UTAH,RAINBOW,500,10.74,07/15/2003
SANTAQUIN RES,UTAH,RAINBOW,1022,8.49,04/07/2003
SANTAQUIN RES,UTAH,RAINBOW,516,9.53,04/23/2003
SANTAQUIN RES,UTAH,RAINBOW,499,9.07,05/06/2003
SANTAQUIN RES,UTAH,RAINBOW,500,9.32,05/21/2003
SANTAQUIN RES,UTAH,RAINBOW,462,9.06,06/02/2003
SCOFIELD RES,CARBON,RAINBOW,30450,3.06,07/02/2003
SCOFIELD RES,CARBON,RAINBOW,30450,3.06,07/02/2003
SCOFIELD RES,CARBON,RAINBOW,30450,3.06,07/02/2003
SCOFIELD RES,CARBON,RAINBOW,26100,3.06,07/02/2003
SCOFIELD RES,CARBON,RAINBOW,21840,3.1,07/03/2003
SCOFIELD RES,CARBON,RAINBOW,18480,3.1,07/03/2003
SCOFIELD RES,CARBON,RAINBOW,22680,3.1,07/03/2003
SCOFIELD RES,CARBON,RAINBOW,21840,3.1,07/03/2003
SCOFIELD RES,CARBON,RAINBOW,21420,3.1,07/03/2003
SCOFIELD RES,CARBON,RAINBOW,15960,3.1,07/08/2003
SCOFIELD RES,CARBON,RAINBOW,28700,2.61,07/15/2003
SCOFIELD RES,CARBON,RAINBOW,30800,2.61,07/16/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/16/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/16/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/16/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/17/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/17/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/17/2003
SCOFIELD RES,CARBON,RAINBOW,28000,2.61,07/17/2003
SCOFIELD RES,CARBON,RAINBOW,7800,5.74,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,5880,6.46,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,5880,6.46,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,7800,5.74,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,7800,5.74,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,7800,5.74,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,5880,6.46,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,5880,6.46,10/28/2003
SCOFIELD RES,CARBON,RAINBOW,3800,6.2,10/29/2003
SCOFIELD RES,CARBON,RAINBOW,3800,6.2,10/29/2003
SCOFIELD RES,CARBON,RAINBOW,4440,5.74,10/29/2003
SCOFIELD RES,CARBON,RAINBOW,4320,5.74,10/29/2003
SCOFIELD RES,CARBON,RAINBOW,4085,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,3800,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,4750,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,4750,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,7125,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,6650,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,6650,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,6650,6.2,10/30/2003
SCOFIELD RES,CARBON,RAINBOW,9690,5.21,11/05/2003
SCOFIELD RES,CARBON,RAINBOW,7650,5.21,11/05/2003
SCOFIELD RES,CARBON,RAINBOW,7650,5.21,11/05/2003
SCOUT L,IRON,RAINBOW,760,8.55,07/18/2003
SCOUT L Z-12,DUCHESNE,RAINBOW,502,9.52,06/30/2003
SCOUT L Z-12,DUCHESNE,RAINBOW,501,9.63,07/18/2003
SCOUT L Z-12,DUCHESNE,RAINBOW,501,9.63,07/21/2003
SCOUT L Z-12,DUCHESNE,RAINBOW,499,9.87,07/30/2003
SCOUT L Z-12,DUCHESNE,RAINBOW,500,10,08/05/2003
SCOW L BR-12,SUMMIT,BROOK TROUT,1696,2.62,07/02/2003
SENCEBALL,BEAVER,CUTTHROAT,510,1.72,10/07/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1006,9.1,04/09/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,998,10.32,04/14/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1001,9.53,04/22/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1836,10.53,04/29/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1863,10.48,05/14/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1300,11,05/27/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1014,8.75,06/10/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1026,9.07,06/26/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,2025,9.91,07/16/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1000,10.24,08/07/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1049,10.5,08/12/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,905,9.75,09/15/2003
SETTLEMENT CYN RES,TOOELE,RAINBOW,1890,9.75,09/15/2003
SEVIER R,PIUTE,BROWN TROUT,10001,3.14,06/19/2003
SEVIER R,GARFIELD,BROWN TROUT,6007,3.14,06/20/2003
SEVIER R,GARFIELD,BROWN TROUT,1958,9.53,09/30/2003
"SEVIER R, E FK",GARFIELD,RAINBOW,4019,6.54,06/09/2003
"SEVIER R, E FK",GARFIELD,BROWN TROUT,6000,3.14,06/19/2003
"SEVIER R, E FK",GARFIELD,BROWN TROUT,2999,3.14,06/19/2003
"SEVIER R, E FK",GARFIELD,BROWN TROUT,1001,3.14,06/20/2003
"SEVIER R, E FK",PIUTE,BROWN TROUT,3837,3.41,06/23/2003
"SEVIER R, E FK",PIUTE,BROWN TROUT,15030,3.03,08/11/2003
"SEVIER R, E FK",GARFIELD,BROWN TROUT,1958,9.53,09/26/2003
"SEVIER R, E FK",GARFIELD,BROWN TROUT,1929,9.52,10/09/2003
"SEVIER R, E FK",PIUTE,CUTTHROAT,5003,1.95,10/21/2003
"SEVIER R, E FK",GARFIELD,CUTTHROAT,5002,1.95,10/21/2003
"SEVIER R, E FK",GARFIELD,CUTTHROAT,4999,1.95,10/21/2003
SHEEP CR,DAGGETT,RAINBOW,299,9.53,05/15/2003
SHEEP CR,DAGGETT,RAINBOW,299,9.53,05/15/2003
SHEEP CR,DAGGETT,RAINBOW,299,9.87,06/26/2003
SHEEP CR,DAGGETT,RAINBOW,299,9.87,06/26/2003
SHEEP CR,DAGGETT,RAINBOW,182,8.14,07/22/2003
SHEEP CR,DAGGETT,RAINBOW,182,8.14,07/22/2003
SHEEP CR,DAGGETT,RAINBOW,135,10.03,07/22/2003
SHEEP CR,DAGGETT,RAINBOW,135,10.03,07/22/2003
SHEEP CR L,DAGGETT,CUTTHROAT,3969,5.5,05/27/2003
"SHINGLE CR,WEST P-60",SUMMIT,BROOK TROUT,403,2.62,06/30/2003
SHINGLE MILL RES,SANPETE,RAINBOW,1001,8.94,06/20/2003
SHINGLE MILL RES,SANPETE,RAINBOW,1007,8.7,07/21/2003
SILENT VIGIL,SANPETE,BROOK TROUT,103,2.98,07/23/2003
SILVER L,UTAH,BROOK TROUT,1501,2.62,07/02/2003
SILVER L FLAT RES,UTAH,RAINBOW,2376,9.25,06/03/2003
SILVER L FLAT RES,UTAH,RAINBOW,1875,9.25,06/03/2003
SILVER L FLAT RES,UTAH,RAINBOW,1875,9.25,06/03/2003
SILVER L FLAT RES,UTAH,RAINBOW,1875,9.25,06/03/2003
SILVER L FLAT RES,UTAH,BROOK TROUT,3002,2.62,07/02/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1002,9.32,05/22/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1001,9.5,05/29/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1000,9.42,06/06/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1000,10.4,06/11/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1000,9.42,06/18/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,999,10.37,06/25/2003
SILVER L-BRIGHTON,SALT LAKE,BROOK TROUT,1501,2.62,07/02/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1001,10.28,07/02/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1000,10.59,07/10/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1001,10.74,07/16/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1000,9.83,07/22/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,1000,9.83,07/30/2003
SILVER L-BRIGHTON,SALT LAKE,RAINBOW,998,9.83,08/07/2003
SIX MILE POND,SANPETE,RAINBOW,1499,9.36,07/09/2003
SIX MILE POND,SANPETE,RAINBOW,760,8.7,07/21/2003
SIX MILE POND,SANPETE,RAINBOW,760,8.7,07/21/2003
SIXTH WATER,UTAH,CUTTHROAT,3000,3.26,01/03/2003
SIXTH WATER,UTAH,CUTTHROAT,2697,4.87,05/28/2003
SKUTUMPA RES,SEVIER,RAINBOW,1001,9.62,04/22/2003
SKUTUMPA RES,SEVIER,RAINBOW,2010,4.9,04/22/2003
SKUTUMPA RES,SEVIER,RAINBOW,507,9.02,06/18/2003
SKYLINE P,WASHINGTON,RAINBOW,756,11.81,01/07/2003
SKYLINE P,WASHINGTON,RAINBOW,754,10.09,03/18/2003
SKYLINE P,WASHINGTON,RAINBOW,757,10.71,04/24/2003
SKYLINE P,WASHINGTON,RAINBOW,752,11.2,11/04/2003
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1890,9.75,05/19/2003
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1256,9.75,05/19/2003
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1890,9.75,05/19/2003
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2088,9.52,06/23/2003
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1740,9.52,06/24/2003
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1175,9.52,06/24/2003
SMITHS FK PASS L G14,SUMMIT,BROOK TROUT,5199,2.49,07/02/2003
SNOW L,SANPETE,RAINBOW,1197,8.21,07/22/2003
SOLITAIRE L NBS,WAYNE,TIGER TROUT,225,3.36,08/06/2003
SOLITAIRE L NBS,WAYNE,CUTTHROAT,416,2.08,10/07/2003
SOUP BOWL RES,SANPETE,RAINBOW,601,9.28,05/28/2003
SOUP BOWL RES,SANPETE,RAINBOW,496,8.94,06/30/2003
SOUP BOWL RES,SANPETE,RAINBOW,500,8.55,07/17/2003
SOUP BOWL RES,SANPETE,TIGER TROUT,999,3.91,07/28/2003
SOUTH WILLOW CR,TOOELE,RAINBOW,500,9.42,06/05/2003
SOUTH WILLOW CR,TOOELE,RAINBOW,500,10.52,06/19/2003
SOUTH WILLOW CR,TOOELE,RAINBOW,499,10.28,07/01/2003
SPECTACLE L BTS,GARFIELD,BROOK TROUT,500,2.62,07/06/2003
SPIDER L X-109,DUCHESNE,BROOK TROUT,1995,2.48,07/03/2003
SPINNERS RES,SANPETE,TIGER TROUT,975,3.36,07/08/2003
SPIRIT L GR-3,DAGGETT,RAINBOW,1558,9.02,06/16/2003
SPIRIT L GR-3,DAGGETT,RAINBOW,1560,9.92,07/01/2003
SPIRIT L GR-3,DAGGETT,RAINBOW,920,8.14,07/16/2003
SPIRIT L GR-3,DAGGETT,RAINBOW,680,10.03,07/16/2003
SPIRIT L GR-3,DAGGETT,RAINBOW,655,9.69,09/02/2003
SPIRIT L GR-3,DAGGETT,RAINBOW,905,10.95,09/02/2003
SPRING CR,WEBER,RAINBOW,500,9.03,05/05/2003
SPRING CR,WAYNE,BROWN TROUT,506,8.18,07/07/2003
SPRING CR,CACHE,BROWN TROUT,4050,3.03,08/15/2003
SPRING HILL P #1,SANPETE,RAINBOW,500,8.97,06/04/2003
SPRING HILL P #1,SANPETE,RAINBOW,499,9.25,06/20/2003
SPRING HILL P #1,SANPETE,RAINBOW,500,10.31,07/03/2003
SPRING HILL P #1,SANPETE,RAINBOW,504,10.41,07/18/2003
SPRING HILL P #1,SANPETE,RAINBOW,505,10.27,08/28/2003
SPRING L,UTAH,RAINBOW,502,9.46,03/24/2003
SPRING L,UTAH,RAINBOW,504,8.49,04/07/2003
SPRING L,UTAH,RAINBOW,516,9.53,04/22/2003
SPRING L,UTAH,RAINBOW,502,8.98,05/09/2003
SPRING L,UTAH,RAINBOW,502,9.32,05/22/2003
SPRING L,UTAH,CHANNEL CATFISH,750,13.57,05/26/2003
SPRING L,UTAH,CHANNEL CATFISH,750,13.57,05/27/2003
SPRING L,UTAH,CHANNEL CATFISH,432,15.87,07/01/2003
SPRING L,UTAH,CHANNEL CATFISH,500,15.87,07/14/2003
SPRING L,UTAH,CHANNEL CATFISH,500,15.87,07/15/2003
SPRING L,UTAH,CHANNEL CATFISH,750,13.87,07/29/2003
SPRING L,UTAH,CHANNEL CATFISH,750,13.87,08/12/2003
SPRING L,UTAH,RAINBOW,1001,9.59,09/10/2003
SPRING L,UTAH,RAINBOW,474,10.28,09/23/2003
STATELINE RES,SUMMIT,RAINBOW,3007,9.31,05/27/2003
STATELINE RES,SUMMIT,RAINBOW,3007,9.31,05/27/2003
STEINAKER RES,UINTAH,RAINBOW,13698,8.77,05/01/2003
STEINAKER RES,UINTAH,RAINBOW,13698,8.77,05/01/2003
STODDARD SLOUGH,MORGAN,RAINBOW,500,10.21,06/05/2003
STODDARD SLOUGH,MORGAN,RAINBOW,501,10.21,06/12/2003
STODDARD SLOUGH,MORGAN,RAINBOW,500,10.36,06/23/2003
STODDARD SLOUGH,MORGAN,RAINBOW,500,10.6,07/02/2003
STODDARD SLOUGH,MORGAN,RAINBOW,501,9.81,07/11/2003
STONE L FL,SEVIER,BROOK TROUT,209,2.62,07/06/2003
STRATTON P,WASHINGTON,RAINBOW,224,16.47,01/27/2003
STRATTON P,WASHINGTON,RAINBOW ALBINO,100,13.57,01/27/2003
STRATTON P,WASHINGTON,RAINBOW,2106,8.62,04/01/2003
STRATTON P,WASHINGTON,RAINBOW,2001,9.11,06/17/2003
STRATTON P,WASHINGTON,RAINBOW,1001,10.89,11/06/2003
STRATTON P,WASHINGTON,RAINBOW,1001,10.89,11/06/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,1684,8.71,05/09/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5445,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5280,7.63,05/20/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4760,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4620,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,11151,5.45,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,10620,5.45,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4480,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4592,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4480,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4620,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4480,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4984,8.06,05/21/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,11505,5.45,05/22/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,11240,5.45,05/22/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5590,6.93,05/27/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5590,6.93,05/27/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5590,6.93,05/27/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5590,6.93,05/27/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6220,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5879,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6135,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6390,6.95,05/28/2003
